partnerID,country,region_state,day,month,year,voter_gender,voter_year_of_birth,education_level,priority1,priority2,priority3,priority4,priority5,priority6,suggested_priority
MDGsNG,Nigeria,Delta,14,3,2013,Male,1972,1,112,104,113,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1990,4,112,106,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1973,3,112,106,103,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1973,4,106,107,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1972,1,110,103,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1971,1,112,110,103,108,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1970,4,106,114,108,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1969,1,109,107,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1968,1,109,107,104,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1976,1,103,114,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1966,1,110,106,114,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1974,4,114,104,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1975,4,106,114,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1983,4,112,106,114,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1974,1,109,106,107,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1973,1,109,114,104,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1975,1,110,106,114,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1963,1,112,110,103,104,108,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1976,3,112,103,114,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1958,3,112,106,104,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1982,3,109,107,114,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1982,2,106,103,104,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1973,2,109,106,112,108,101,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1990,4,106,103,104,108,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1995,3,106,103,104,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1982,3,109,106,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1986,2,109,106,103,104,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1988,4,109,106,114,101,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1961,1,109,106,103,104,101,101,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1988,3,109,106,103,104,101,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1978,2,112,106,103,108,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1996,2,109,106,103,104,108,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1966,1,110,109,106,103,108,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1983,1,109,106,104,113,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1981,2,112,109,103,104,108,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1992,2,109,106,103,104,108,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1953,1,109,106,103,104,108,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1996,3,106,103,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1968,4,103,107,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,3,103,107,104,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,3,106,103,104,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1983,4,103,104,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1991,4,106,103,104,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,3,106,103,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1990,4,103,108,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1985,4,106,108,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1996,3,103,104,108,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1959,4,106,104,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1991,4,103,104,101,113,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1979,1,109,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1992,3,112,109,106,192,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1980,2,103,104,113,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,3,106,103,113,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1990,2,104,108,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1969,4,103,104,113,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1954,2,106,103,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1993,3,103,104,108,108,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1972,1,103,106,113,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1980,2,106,103,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1996,3,106,105,108,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1997,3,106,103,104,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1987,4,106,103,104,113,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1973,1,106,103,113,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1993,3,106,103,104,112,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1953,2,106,103,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1996,3,106,103,104,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1977,1,106,103,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1997,3,109,106,103,104,108,111,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,2,109,106,108,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1964,3,106,104,108,111,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1991,3,106,103,104,108,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1982,3,109,106,103,110,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1990,2,109,106,103,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1976,3,106,103,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1997,2,109,106,103,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1985,1,106,103,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1990,1,106,103,104,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1997,3,106,103,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1980,1,106,103,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,3,106,103,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1996,3,106,103,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1992,3,103,104,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1986,4,106,108,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,2,106,103,104,113,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1983,1,106,103,113,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1991,3,106,103,113,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,3,106,103,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1993,1,106,103,108,113,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,3,109,106,103,113,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1986,1,106,103,104,111,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1986,2,106,103,104,108,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1972,2,106,103,104,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1992,3,109,103,104,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1996,1,106,104,108,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1946,4,106,103,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1987,2,106,103,108,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1993,3,109,106,103,108,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1966,3,106,103,108,101,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1996,3,109,108,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1980,2,106,103,101,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1988,2,106,103,113,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1965,4,106,103,114,104,101,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1953,1,106,103,104,108,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1980,4,106,107,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1979,4,103,107,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1978,4,109,114,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1977,4,106,114,113,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1971,1,109,114,104,108,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1995,3,112,106,114,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1991,4,106,103,104,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1981,2,112,106,103,104,101,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1993,2,109,106,103,104,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1994,2,106,103,104,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1987,3,109,103,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1990,3,106,103,104,101,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1976,1,106,114,104,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1984,3,109,103,104,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1972,3,109,106,103,101,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1979,2,109,106,103,108,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1984,2,107,114,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1971,1,109,103,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1983,2,106,197,114,104,101,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1981,3,109,103,114,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1994,3,109,104,114,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1981,2,109,106,103,104,108,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1990,3,109,103,114,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1987,2,103,104,108,101,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1989,3,110,103,114,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1971,2,106,103,104,101,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1972,1,106,103,104,101,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1988,3,110,106,114,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1985,2,110,109,103,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1986,4,109,104,114,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1954,2,110,106,114,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1955,2,109,104,108,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1961,3,112,107,114,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1956,1,112,106,103,108,113,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1957,1,109,108,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1959,3,109,103,113,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1960,1,110,103,114,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1991,4,109,114,108,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1992,4,109,103,114,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1993,3,109,114,113,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1993,3,109,107,101,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1963,3,109,103,114,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1996,3,109,114,108,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1995,3,110,106,114,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1972,2,109,106,103,101,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1975,1,112,109,101,111,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1984,2,106,103,104,108,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1962,3,109,107,114,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1976,3,109,106,103,108,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1953,2,109,103,107,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1950,3,109,103,106,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1961,3,112,109,107,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1934,1,109,106,103,104,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1983,1,106,103,104,108,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1981,2,107,114,108,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1980,3,110,103,114,113,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1986,4,110,107,114,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1994,3,109,114,113,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1992,4,109,103,114,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1984,3,107,114,113,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1971,2,106,103,104,108,101,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1997,3,106,103,104,108,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1980,3,109,106,103,104,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,2,106,103,108,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1978,3,106,103,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,3,109,106,103,101,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1988,3,109,106,103,104,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,2,103,104,108,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1991,4,106,103,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,3,103,107,104,113,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1980,1,106,103,104,111,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1980,3,103,104,113,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1994,2,103,107,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1984,3,106,103,104,101,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1942,2,106,103,104,113,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1965,2,106,103,101,111,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1965,3,106,103,104,108,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1977,4,103,104,108,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1983,1,106,103,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1967,2,109,106,103,101,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1992,3,103,101,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1997,1,109,103,104,111,102,105,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1982,1,109,103,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1961,3,109,106,103,111,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1996,3,109,103,108,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1986,1,106,103,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1995,3,106,113,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1993,1,106,103,113,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1983,2,106,103,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1991,4,106,103,104,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1983,1,106,103,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1996,3,106,107,104,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1952,4,109,103,104,113,101,102,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1985,4,103,113,111,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1991,2,103,107,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1997,3,106,103,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1983,4,106,103,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1987,2,106,103,104,113,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1940,3,112,106,104,113,111,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1965,4,112,109,106,114,113,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1969,4,112,106,103,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1974,4,112,106,103,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1977,4,112,106,103,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1973,3,112,106,104,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1966,3,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1969,4,112,106,103,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1960,3,112,106,103,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1951,3,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1942,4,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1940,2,112,110,109,106,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1953,3,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1954,4,112,106,103,105,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1960,4,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1954,3,112,106,103,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1951,3,112,106,103,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1959,4,112,106,104,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1970,3,112,106,104,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1974,3,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1978,3,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1981,4,112,106,104,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1960,4,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1936,1,112,106,107,104,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1944,1,112,109,106,103,104,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1927,1,112,106,103,114,104,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1925,1,112,109,106,114,104,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1976,3,112,106,107,104,108,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1984,3,112,106,103,104,108,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1981,3,112,106,107,104,113,101,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1977,3,112,106,103,104,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1945,2,112,106,103,104,111,105,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1942,3,112,110,106,104,111,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1982,3,112,110,106,103,107,104,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1987,1,112,109,106,103,104,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1990,3,112,110,106,107,114,104,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1980,3,112,110,106,103,104,108,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1964,2,112,106,103,114,104,108,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1977,3,112,106,107,104,113,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1963,2,112,110,106,114,104,108,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1950,1,112,110,106,114,104,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1978,4,106,103,107,104,101,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1970,4,112,106,103,104,108,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1972,4,112,106,103,114,104,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1982,3,112,106,103,114,104,113,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1972,1,112,106,114,104,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1975,2,112,106,107,104,108,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1978,3,112,106,103,107,108,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1984,2,112,106,103,107,114,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1991,3,112,106,103,107,114,108,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1947,1,112,109,106,103,114,104,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1933,1,112,109,106,103,104,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1974,3,112,106,103,114,104,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1982,4,112,106,107,114,104,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1969,4,112,106,107,104,108,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1977,3,112,106,107,104,108,111,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1954,2,112,106,103,114,104,102,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1964,4,112,106,107,104,108,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1960,4,112,106,103,107,114,104,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1972,4,112,106,107,114,108,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1972,3,112,106,103,107,108,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1961,3,112,106,103,104,102,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1969,3,112,106,103,107,104,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1980,2,112,106,103,104,108,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1962,4,112,106,107,114,104,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1963,4,112,106,103,114,104,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1964,4,112,106,103,114,104,108,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1984,3,112,106,103,107,114,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1988,3,112,106,107,114,108,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1975,2,112,106,107,104,108,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1985,3,112,106,107,114,108,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1979,3,112,106,107,114,104,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1973,3,112,106,104,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1975,3,112,106,113,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1982,3,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1972,4,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1980,3,112,106,104,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1963,3,112,106,114,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1971,3,112,106,104,101,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1962,4,112,106,103,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1975,3,112,103,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1974,3,112,106,114,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1969,4,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1981,3,112,106,104,113,104,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1955,3,112,106,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1957,4,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1980,3,112,106,107,114,104,108,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1930,1,109,106,114,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1950,3,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1983,3,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1960,4,106,114,104,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1934,3,112,106,104,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1980,3,112,106,103,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1954,1,112,106,114,104,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1953,1,106,104,108,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1956,2,112,106,104,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1974,3,112,106,104,113,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1972,4,112,106,104,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1978,4,112,106,107,114,104,115,
MDGsNG,Nigeria,Delta,14,3,2013,Female,1935,3,106,114,104,108,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1984,1,106,114,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1981,1,106,114,104,111,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1977,3,112,106,107,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1980,3,112,106,107,102,105,115,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1961,3,112,106,103,107,114,104,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1974,2,110,103,107,114,104,108,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1965,2,110,109,106,103,107,114,
MDGsNG,Nigeria,Delta,14,3,2013,Male,1980,2,112,110,103,107,114,104,
